"TENANT_NAME","FILE_ID","USAGE_INTERVAL_START","NUM_ROWS","COST_MY_COST","UPDATE_DATE","AGENT_VERSION","COST_MY_COST_OVERAGE","COST_CURRENCY_CODE"
"melaniedemo","0001000000029509",27-MAY-2020 08:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000029509",27-MAY-2020 09:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000029509",27-MAY-2020 10:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000029509",27-MAY-2020 11:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000029509",27-MAY-2020 12:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030103",27-MAY-2020 13:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030103",27-MAY-2020 14:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030103",27-MAY-2020 15:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030103",27-MAY-2020 16:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030103",27-MAY-2020 17:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030103",27-MAY-2020 18:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030103",27-MAY-2020 19:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030103",27-MAY-2020 20:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030103",27-MAY-2020 21:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030103",27-MAY-2020 22:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030103",27-MAY-2020 23:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030103",28-MAY-2020 00:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030103",28-MAY-2020 01:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030103",28-MAY-2020 02:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030103",28-MAY-2020 03:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030103",28-MAY-2020 04:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030103",28-MAY-2020 05:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030103",28-MAY-2020 06:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030103",28-MAY-2020 07:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030103",28-MAY-2020 08:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030103",28-MAY-2020 09:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030103",28-MAY-2020 10:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030103",28-MAY-2020 11:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030103",28-MAY-2020 12:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030103",28-MAY-2020 13:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030103",28-MAY-2020 14:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030103",28-MAY-2020 15:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030103",28-MAY-2020 16:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030103",28-MAY-2020 17:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030103",28-MAY-2020 18:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030103",28-MAY-2020 19:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030103",28-MAY-2020 20:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030570",28-MAY-2020 21:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030570",28-MAY-2020 22:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030570",28-MAY-2020 23:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030570",29-MAY-2020 00:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030570",29-MAY-2020 01:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030570",29-MAY-2020 02:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030570",29-MAY-2020 03:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030570",29-MAY-2020 04:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030570",29-MAY-2020 05:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030570",29-MAY-2020 06:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030570",29-MAY-2020 07:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030570",29-MAY-2020 08:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030570",29-MAY-2020 09:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030570",29-MAY-2020 10:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030570",29-MAY-2020 11:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030570",29-MAY-2020 12:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030570",29-MAY-2020 13:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030570",29-MAY-2020 14:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030570",29-MAY-2020 15:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030570",29-MAY-2020 16:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030570",29-MAY-2020 17:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000030570",29-MAY-2020 18:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031082",29-MAY-2020 19:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031082",29-MAY-2020 20:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031082",29-MAY-2020 21:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031082",29-MAY-2020 22:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031082",29-MAY-2020 23:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031082",30-MAY-2020 00:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031082",30-MAY-2020 01:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031082",30-MAY-2020 02:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031082",30-MAY-2020 03:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031082",30-MAY-2020 04:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031082",30-MAY-2020 05:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031082",30-MAY-2020 06:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031082",30-MAY-2020 07:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031082",30-MAY-2020 08:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031082",30-MAY-2020 09:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031082",30-MAY-2020 10:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031082",30-MAY-2020 11:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031082",30-MAY-2020 12:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031082",30-MAY-2020 13:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031082",30-MAY-2020 14:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031082",30-MAY-2020 15:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031082",30-MAY-2020 16:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031082",30-MAY-2020 17:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031082",30-MAY-2020 18:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031082",30-MAY-2020 19:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031082",30-MAY-2020 20:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031082",30-MAY-2020 21:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031539",30-MAY-2020 22:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031539",30-MAY-2020 23:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031539",31-MAY-2020 00:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031539",31-MAY-2020 01:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031539",31-MAY-2020 02:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031539",31-MAY-2020 03:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031539",31-MAY-2020 04:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031539",31-MAY-2020 05:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031539",31-MAY-2020 06:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031539",31-MAY-2020 07:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031539",31-MAY-2020 08:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031539",31-MAY-2020 09:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031539",31-MAY-2020 10:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031539",31-MAY-2020 11:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031539",31-MAY-2020 12:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031539",31-MAY-2020 13:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031539",31-MAY-2020 14:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031539",31-MAY-2020 15:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031539",31-MAY-2020 16:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031539",31-MAY-2020 17:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031539",31-MAY-2020 18:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031539",31-MAY-2020 19:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000031539",31-MAY-2020 20:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032047",31-MAY-2020 21:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032047",31-MAY-2020 22:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032047",31-MAY-2020 23:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032047",01-JUN-2020 00:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032047",01-JUN-2020 01:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032047",01-JUN-2020 02:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032047",01-JUN-2020 03:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032047",01-JUN-2020 04:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032047",01-JUN-2020 05:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032047",01-JUN-2020 06:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032047",01-JUN-2020 07:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032047",01-JUN-2020 08:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032047",01-JUN-2020 09:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032047",01-JUN-2020 10:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032047",01-JUN-2020 11:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032047",01-JUN-2020 12:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032047",01-JUN-2020 13:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032047",01-JUN-2020 14:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032047",01-JUN-2020 15:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032047",01-JUN-2020 16:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032047",01-JUN-2020 17:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032047",01-JUN-2020 18:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032047",01-JUN-2020 19:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032047",01-JUN-2020 20:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032047",01-JUN-2020 21:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032531",01-JUN-2020 22:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032531",01-JUN-2020 23:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032531",02-JUN-2020 00:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032531",02-JUN-2020 01:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032531",02-JUN-2020 02:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032531",02-JUN-2020 03:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032531",02-JUN-2020 04:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032531",02-JUN-2020 05:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032531",02-JUN-2020 06:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032531",02-JUN-2020 07:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032531",02-JUN-2020 08:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032531",02-JUN-2020 09:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032531",02-JUN-2020 10:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032531",02-JUN-2020 11:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032531",02-JUN-2020 12:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032531",02-JUN-2020 13:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032531",02-JUN-2020 14:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032531",02-JUN-2020 15:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032531",02-JUN-2020 16:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032531",02-JUN-2020 17:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032531",02-JUN-2020 18:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032531",02-JUN-2020 19:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032531",02-JUN-2020 20:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032531",02-JUN-2020 21:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000032531",02-JUN-2020 22:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000033031",02-JUN-2020 23:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000033031",03-JUN-2020 00:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000033031",03-JUN-2020 01:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000033031",03-JUN-2020 02:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000033031",03-JUN-2020 03:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000033031",03-JUN-2020 04:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000033031",03-JUN-2020 05:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000033031",03-JUN-2020 06:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000033031",03-JUN-2020 07:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000033031",03-JUN-2020 08:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000033031",03-JUN-2020 09:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000033031",03-JUN-2020 10:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000033031",03-JUN-2020 11:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000033031",03-JUN-2020 12:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000033031",03-JUN-2020 13:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000033031",03-JUN-2020 14:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000033031",03-JUN-2020 15:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000033031",03-JUN-2020 16:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000033031",03-JUN-2020 17:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000033031",03-JUN-2020 18:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000033031",03-JUN-2020 19:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000033031",03-JUN-2020 20:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000033031",03-JUN-2020 21:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000033524",03-JUN-2020 22:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000033524",03-JUN-2020 23:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000033524",04-JUN-2020 00:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000033524",04-JUN-2020 01:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
"melaniedemo","0001000000033524",04-JUN-2020 02:00:00,10,0.0021077265,08-JUN-2020 09:59:19,"20.05.11",0.0021077265,"GBP"
